timestamp,value
2014-02-27 16:50:00,120.222
2014-02-27 16:50:00,267.241
2014-02-27 16:50:00,219.215
2014-02-27 16:50:00,107.104
2014-02-27 16:50:00,103.458
2014-02-27 16:50:00,62.51
2014-02-27 16:50:00,103.805
2014-02-27 16:50:00,125.802
2014-02-27 16:50:00,229.112
2014-02-27 16:50:00,236.482
2014-02-27 16:50:00,18.198
2014-02-27 16:50:00,29.401
2014-02-27 16:50:00,232.329
2014-02-27 16:50:00,153.216
2014-02-27 16:50:00,93.045
2014-02-27 16:50:00,78.479
2014-02-27 16:50:00,27.361
2014-02-27 16:50:00,92.406
2014-02-27 16:50:00,105.103
2014-02-27 16:50:00,98.768
2014-02-27 16:50:00,105.873
2014-02-27 16:50:00,186.844
2014-02-27 16:50:00,100.769
2014-02-27 16:50:00,81.315
2014-02-27 16:50:00,144.331
2014-02-27 16:50:00,156.476
2014-02-27 16:50:00,99.382
2014-02-27 16:50:00,177.569
2014-02-27 16:50:00,104.156
2014-02-27 16:50:00,83.798
2014-02-27 16:50:00,86.447
2014-02-27 16:50:00,172.254
2014-02-27 16:50:00,91.004
2014-02-27 16:50:00,105.967
2014-02-27 16:50:00,91.845
2014-02-27 16:50:00,242.905
2014-02-27 16:50:00,194.617
2014-02-27 16:50:00,101.733
2014-02-27 16:50:00,85.521
2014-02-27 16:50:00,341.665
2014-02-27 16:50:00,210.684
2014-02-27 16:50:00,92.569
2014-02-27 16:50:00,67.837
2014-02-27 16:50:00,373.645
2014-02-27 16:50:00,275.245
2014-02-27 16:50:00,465.804
2014-02-27 16:50:00,260.656
2014-02-27 16:50:00,71.976
2014-02-27 16:50:00,223.114
2014-02-27 16:50:00,173.188
2014-02-27 16:50:00,92.794
2014-02-27 16:50:00,162.499
2014-02-27 16:50:00,19.555
2014-02-27 16:50:00,95.023
2014-02-27 16:50:00,390.671
2014-02-27 16:50:00,188.665
2014-02-27 16:50:00,90.302
2014-02-27 16:50:00,83.607
2014-02-27 16:50:00,90.264
2014-02-27 16:50:00,86.771
2014-02-27 16:50:00,67.807
2014-02-27 16:50:00,123.012
2014-02-27 16:50:00,135.296
2014-02-27 16:50:00,67.534
2014-02-27 16:50:00,168.018
2014-02-27 16:50:00,112.092
2014-02-27 16:50:00,56.857
2014-02-27 16:50:00,606.958
2014-02-27 16:50:00,39.536
2014-02-27 16:50:00,114.206
2014-02-27 16:50:00,78.567
2014-02-27 16:50:00,116.912
2014-02-27 16:50:00,192.414
2014-02-27 16:50:00,263.605
2014-02-27 16:50:00,63.325
2014-02-27 16:50:00,89.984
2014-02-27 16:50:00,86.982
2014-02-27 16:50:00,66.148
2014-02-27 16:50:00,145.772
2014-02-27 16:50:00,165.087
2014-02-27 16:50:00,129.76
2014-02-27 16:50:00,43.753
2014-02-27 16:50:00,14.311
2014-02-27 16:50:00,82.733
2014-02-27 16:50:00,158.266
2014-02-27 16:50:00,191.0
2014-02-27 16:50:00,52.994
2014-02-27 16:50:00,48.628
2014-02-27 16:50:00,21.111
2014-02-27 16:50:00,41.902
2014-02-27 16:50:00,413.414
2014-02-27 16:50:00,194.992
2014-02-27 16:50:00,125.36
2014-02-27 16:50:00,274.354
2014-02-27 16:50:00,65.787
2014-02-27 16:50:00,597.397
2014-02-27 16:50:00,400.941
2014-02-27 16:50:00,308.688
2014-02-27 16:50:00,187.75
2014-02-27 16:50:00,145.528
2014-02-27 16:50:00,34.137
2014-02-27 16:50:00,257.627
2014-02-27 16:50:00,95.364
2014-02-27 16:50:00,34.802
2014-02-27 16:50:00,92.14
2014-02-27 16:50:00,160.207
2014-02-27 16:50:00,168.177
2014-02-27 16:50:00,160.515
2014-02-27 16:50:00,66.688
2014-02-27 16:50:00,164.133
2014-02-27 16:50:00,337.379
2014-02-27 16:50:00,222.3
2014-02-27 16:50:00,63.55
